date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean
3/27/1973,35.4,22.24,28.529,91.442,30.613,60.676
3/28/1973,34.73,22.36,28.528,94.927,32.866,60.338
3/29/1973,34.87,23.61,28.738,93.996,40.272,64.74
3/30/1973,34.91,23.86,29.221,93.658,40.307,65.513
3/31/1973,38.5,25.28,30.193,86.778,28.306,57.697
4/1/1973,36.62,25.28,30.048,92.815,35.248,62.782
4/2/1973,36.8,24.34,29.508,96.388,24.733,65.981
4/3/1973,36.55,23.77,29.716,98.587,31.357,62.554
4/4/1973,37.51,23.37,29.528,97.109,23.807,61.229
4/5/1973,37.22,23.83,29.944,97.056,28.185,62.898
4/6/1973,36.12,25.81,30.319,98.586,39.373,69.208
4/7/1973,36.86,26.54,31.074,91.508,30.267,66.758
4/8/1973,36.71,27.55,31.393,89.83,41.901,68.119
4/9/1973,37.46,26.11,30.696,88.361,23.085,54.224
4/10/1973,37.51,25.62,30.89,98.933,20.627,60.484
4/11/1973,36.93,26.69,30.105,94.607,39.809,72.045
4/12/1973,36.87,25.81,29.208,93.796,51.636,80.655
4/13/1973,34.61,24.96,28.949,95.738,57.166,82.939
4/14/1973,35.12,26.17,29.975,90.879,55.142,77.191
4/15/1973,34.9,26.12,30.395,90.886,59.057,76.126
4/16/1973,36.16,26.35,30.365,92.494,51.786,74.059
4/17/1973,35.2,26.3,30.236,94.377,55.358,75.37
4/18/1973,35.49,25.69,30.35,99.46,44.156,73.784
4/19/1973,36.11,26.01,29.965,95.947,46.392,75.872
4/20/1973,34.88,25.85,30.424,90.981,52.193,70.087
4/21/1973,36.36,24.06,30.149,96.901,48.271,71.684
4/22/1973,32.1,22.72,27.615,94.77,60.589,78.308
4/23/1973,33.23,21.16,26.127,94.761,56.068,81.942
4/24/1973,29.21,21.76,25.004,97.046,73.645,86.017
4/25/1973,25.46,22.01,23.748,98.108,81.02,90.763
4/26/1973,30.2,23.09,26.108,96.127,72.9,87.25
4/27/1973,30.34,23.89,27.476,96.357,74.243,86.287
4/28/1973,30.39,25.34,27.212,93.376,71.919,84.071
4/29/1973,32.33,25.55,28.14,95.7,70.037,86.033
4/30/1973,33.02,24.6,28.754,93.178,65.327,81.684
5/1/1973,32.05,23.74,28.565,96.682,65.564,80.809
5/2/1973,31.84,22.93,27.117,97.583,65.974,83.826
5/3/1973,29.73,23.81,26.75,97.535,69.266,85.459
5/4/1973,29.65,23.55,26.657,98.884,76.477,87.644
5/5/1973,30.22,24.41,27.176,94.11,71.119,84.696
5/6/1973,30.48,22.8,26.181,97.992,74.478,88.799
5/7/1973,26.87,22.62,24.641,98.886,84.583,93.977
5/8/1973,26.19,23.23,24.16,100.021,92.868,96.876
5/9/1973,29.72,24.25,27.267,94.994,79.009,90.3
5/10/1973,32.01,26.48,28.653,92.862,73.521,84.805
5/11/1973,30.18,23.92,27.621,93.433,76.864,84.268
5/12/1973,30.29,24.39,27.485,96.722,69.285,84.77
5/13/1973,31.35,25.13,28.045,96.839,72.114,86.237
5/14/1973,32.22,25.23,28.777,96.036,59.978,78.93
5/15/1973,31.91,26.18,28.694,96.509,62.884,81.17
5/16/1973,31.44,25.98,28.87,94.574,67.31,81.32
5/17/1973,32.33,25.21,27.995,91.96,72.231,85.49
5/18/1973,32.5,25.66,29.063,91.38,63.575,78.833
5/19/1973,30.99,23.6,27.341,93.875,68.852,83.971
5/20/1973,30.74,23.7,27.564,95.105,70.833,82.962
5/21/1973,31.15,23.66,26.165,96.472,73.108,86.54
5/22/1973,31.74,22.22,26.251,95.688,67.166,85.684
5/23/1973,31.04,21.36,26.194,98.884,68.902,87.602
5/24/1973,31.87,23.62,25.484,97.705,68.929,90.78
5/25/1973,27.84,24.69,26.083,97.124,86.122,91.39
5/26/1973,29.1,24.13,26.098,97.293,77.671,89.183
5/27/1973,29.21,24.22,26.462,98.587,76.081,88.917
5/28/1973,27.84,23.99,25.667,99.3,76.11,90.53
5/29/1973,31.8,24.58,28.05,98.119,67.941,84.901
5/30/1973,32.36,25.44,28.34,94.22,69.221,84.662
5/31/1973,31.57,25.62,27.929,96.213,67.254,83.734
6/1/1973,31.08,26.29,28.884,94.984,72.224,82.945
6/2/1973,33.44,26.97,29.618,95.669,64.564,82.442
6/3/1973,33.33,27.43,29.467,95.172,65.002,82.334
6/4/1973,32.37,26.75,28.898,92.878,72.434,84.401
6/5/1973,30.42,25.69,28.119,95.136,74.619,85.945
6/6/1973,31.86,25.17,28.005,98.998,77.857,91.135
6/7/1973,29.53,25.95,27.065,99.987,81.646,92.513
6/8/1973,30.08,25.58,27.636,97.422,79.617,88.929
6/9/1973,33.6,26.75,29.698,96.233,62.267,81.727
6/10/1973,29.23,25.84,27.158,95.944,82.816,91.111
6/11/1973,29.66,26.17,27.573,93.65,79.728,88.509
6/12/1973,31.41,25.6,28.673,95.356,71.375,84.378
6/13/1973,32.73,26.4,28.781,95.438,70.562,84.601
6/14/1973,30.03,25.72,27.494,96.233,80.681,91.187
6/15/1973,29.89,26.32,27.937,96.853,84.815,91.977
6/16/1973,31.52,25.51,28.255,98.938,74.329,90.19
6/17/1973,31.24,25.42,27.629,98.119,78.186,90.563
6/18/1973,29.98,24.27,26.657,98.469,79.379,92.549
6/19/1973,30.89,24.77,27.465,97.066,73.738,87.848
6/20/1973,28.69,24.64,26.197,98.469,80.683,92.15
6/21/1973,30.08,24.65,27.149,97.603,76.902,90.294
6/22/1973,31.29,26.81,28.717,94.061,76.02,87.872
6/23/1973,31.25,25.39,27.586,98.411,78.509,92.1
6/24/1973,31.68,27.17,29.26,96.463,74.849,86.6
6/25/1973,31.17,26.55,28.773,96.685,79.192,88.078
6/26/1973,30.41,25.63,27.777,95.187,78.449,89.741
6/27/1973,31.34,25.77,27.568,95.647,75.666,88.238
6/28/1973,28.16,26.11,27.076,94.804,80.523,89.33
6/29/1973,30.89,26.4,27.949,94.869,78.06,87.105
6/30/1973,30.86,26.15,28.439,94.986,73.24,85.063
7/1/1973,32.12,26.01,28.158,96.108,76.539,88.671
7/2/1973,32.56,26.32,29.273,94.879,66.448,82.67
7/3/1973,32.12,26.61,29.147,93.921,67.816,82.832
7/4/1973,32.35,26.37,28.815,93.914,70.082,83.822
7/5/1973,34.34,27.05,29.929,91.742,63.624,78.705
7/6/1973,31.4,26.93,29.649,80.777,66.791,73.349
7/7/1973,33.48,26.28,29.763,87.157,60.346,73.761
7/8/1973,31.81,26.16,28.303,91.15,69.829,81.412
7/9/1973,32.84,25.73,28.601,96.504,65.215,82.844
7/10/1973,31.89,26.2,29.555,98.294,66.676,81.86
7/11/1973,31.63,25.48,28.54,95.353,74.639,85.971
7/12/1973,33.3,26.95,29.317,88.651,65.807,78.752
7/13/1973,31.89,26.37,28.245,88.321,61.796,80.11
7/14/1973,30.28,25.64,27.765,91.306,75.65,83.678
7/15/1973,31.61,26.16,28.138,92.63,71.8,83.181
7/16/1973,31.86,25.79,29.002,92.891,65.959,79.852
7/17/1973,32.85,27.33,29.139,90.368,65.2,81.914
7/18/1973,31.66,26.36,29.091,91.161,69.339,81.548
7/19/1973,30.35,26.86,28.345,87.001,72.64,81.503
7/20/1973,28.92,24.97,27.307,93.361,77.184,85.498
7/21/1973,31.1,25.96,28.272,93.677,73.088,84.293
7/22/1973,31.15,26.72,28.559,95.954,76.433,86.319
7/23/1973,32.39,26.64,29.339,93.478,68.9,83.003
7/24/1973,29.31,25.56,27.449,97.082,87.742,92.17
7/25/1973,31.03,25.88,27.638,96.102,78.712,90.196
7/26/1973,30.64,25.99,27.653,95.145,78.662,88.653
7/27/1973,28.59,25.19,26.584,98.939,87.44,94.047
7/28/1973,30.49,25.6,27.453,96.961,84.228,92.945
7/29/1973,28.3,25.16,26.965,97.135,84.694,91.288
7/30/1973,28.64,25,26.628,97.423,82.815,91.81
7/31/1973,29.55,25.55,26.52,95.478,83.889,91.315
8/1/1973,31.14,25.53,27.868,96.904,71.861,85.269
8/2/1973,30.81,25.66,28.38,94.969,71.501,84.894
8/3/1973,29.97,25.62,27.946,93.833,72.496,84.574
8/4/1973,31.87,25.25,27.772,94.836,75.735,87.644
8/5/1973,29.69,25.7,27.17,95.019,78.319,87.989
8/6/1973,29.58,24.8,27.041,96.953,79.403,88.988
8/7/1973,30.42,24.68,26.72,96.951,72.849,88.742
8/8/1973,29,25.06,26.961,95.174,73.828,86.985
8/9/1973,31.03,25.04,27.402,96.215,68.326,85.46
8/10/1973,30.53,23.77,26.598,96.704,71.194,89.774
8/11/1973,27.87,24.08,25.333,98.233,81.604,93.053
8/12/1973,29.15,24.49,26.264,97.121,74.72,89.754
8/13/1973,29.19,24.51,26.73,96.32,77.545,88.785
8/14/1973,31.4,25.35,28.31,96.899,66.681,82.669
8/15/1973,32.96,25.98,28.84,95.204,63.972,82.251
8/16/1973,31.94,26.05,28.624,92.902,71.179,83.628
8/17/1973,32.12,25.66,28.025,92.553,65.861,83.499
8/18/1973,30.43,25.79,28.11,93.615,74.294,83.198
8/19/1973,31.76,26.01,27.975,94.914,68.582,85.446
8/20/1973,33.31,25.94,29.044,96.849,69.389,84.222
8/21/1973,31.25,25.64,28.339,96.619,70.768,84.746
8/22/1973,32.4,26.02,28.483,92.774,64.126,81.812
8/23/1973,32.27,26.19,28.969,95.784,65.968,83.833
8/24/1973,33.31,26.92,29.504,94.116,64.729,81.767
8/25/1973,30.36,25.69,27.909,91.182,73.318,83.346
8/26/1973,31.54,25.7,28.078,94.453,68.501,81.442
8/27/1973,29.54,26.07,27.414,92.41,76.22,87.213
8/28/1973,30.04,26.08,28.163,95.943,75.391,85.267
8/29/1973,31.84,26.08,28.337,94.936,69.539,85.624
8/30/1973,31.74,25.9,27.814,92.586,70.059,86.253
8/31/1973,31.18,26.16,28.423,88.517,69.148,80.364
9/1/1973,29.31,25.87,27.752,87.967,70.985,80.633
9/2/1973,31.27,25.78,27.784,89.56,71.108,83.008
9/3/1973,30.61,25.19,28.036,96.042,72.415,84.177
9/4/1973,30.86,24.93,27.181,96.609,70.524,87.661
9/5/1973,31.42,25.19,27.598,96.786,72.066,85.685
9/6/1973,31.76,24.37,27.928,95.787,67.731,82.667
9/7/1973,30.26,24.76,27.79,94.559,72.683,84.398
9/8/1973,31.31,25.43,27.592,97.479,68.459,87.177
9/9/1973,31.53,24.88,28.081,95.48,70.23,85.308
9/10/1973,31.53,25.67,28.241,95.367,71.11,86.406
9/11/1973,31.08,25.66,27.77,94.01,73.562,86.568
9/12/1973,31.81,26.23,27.966,92.011,68.959,86.298
9/13/1973,31.91,26.68,28.356,94.258,69.099,84.166
9/14/1973,29.96,25.21,27.752,94.856,74.835,86.826
9/15/1973,30.34,25.71,27.487,96.674,75.285,86.932
9/16/1973,30.24,25.23,27.148,96.84,71.047,87.496
9/17/1973,30,24.11,27.125,98.292,78.324,89.415
9/18/1973,30.31,24.42,26.494,99.536,72.831,89.177
9/19/1973,30.93,25.45,28.284,96.612,70.637,84.857
9/20/1973,32.27,25.33,28.129,99.878,67.585,86.619
9/21/1973,28.41,24.7,26.615,98.294,79.887,89.31
9/22/1973,26.41,24.54,25.114,98.116,86.491,94.141
9/23/1973,27.25,24.39,25.233,100.068,83.313,94.333
9/24/1973,31.22,24.3,26.356,99.061,70.218,90.264
9/25/1973,32.17,25.15,27.689,99.35,67.087,86.706
9/26/1973,31.55,25.02,28.346,97.767,66.214,83.992
9/27/1973,32.45,25.79,28.796,96.963,59.367,80.474
9/28/1973,32.1,25.75,28.918,97.026,64.747,84.179
9/29/1973,31.49,25.44,28.303,97.305,73.3,86.487
9/30/1973,30.02,24.74,26.994,95.579,74.275,88.347
10/1/1973,27.69,24.29,25.698,95.843,80.923,90.496
10/2/1973,28.86,24.55,26.13,94.817,77.268,89.078
10/3/1973,29.37,23.99,26.56,97.94,74.753,89.802
10/4/1973,31.74,24.92,28.112,96.781,63.116,80.035
10/5/1973,32.71,25.42,28.939,95.419,61.679,80.053
10/6/1973,32.84,24.92,28.735,94.495,60.423,78.825
10/7/1973,30.59,24.5,27.304,98.823,74.241,86.239
10/8/1973,32.23,24.89,28.13,96.258,63.786,83.416
10/9/1973,32.88,25.54,29.134,95.241,60.941,80.148
10/10/1973,32.05,25.13,27.696,98.118,71.156,87.25
10/11/1973,27.1,24.46,25.728,98.822,84.706,92.454
10/12/1973,29.81,24.67,26.668,97.123,73.82,88.474
10/13/1973,31.12,23.83,26.948,98.706,69.867,87.528
10/14/1973,31.58,25,27.562,97.537,67.416,85.409
10/15/1973,31.87,24.98,27.849,97.944,69.147,86.086
10/16/1973,31.16,24.28,27.995,99.597,66.429,84.811
10/17/1973,31.23,22.59,27.181,94.954,58.7,81.085
10/18/1973,31.49,22.76,26.875,98.347,55.925,78.573
10/19/1973,31.22,22.91,26.484,95.37,54.884,80.382
10/20/1973,31.4,22.48,26.935,91.018,50.546,74.538
10/21/1973,31.57,21.79,26.453,91.13,50.432,75.204
10/22/1973,31.11,22.02,26.351,95.15,54.992,78.663
10/23/1973,28.87,22.09,25.098,94.489,57.664,76.193
10/24/1973,22.55,20.35,21.302,95.159,77.256,87.098
10/25/1973,26.8,21.68,24.29,98.226,68.478,83.164
10/26/1973,28.34,22.5,25.106,98.169,72.421,87.935
10/27/1973,29.89,22.74,26.145,96.175,60.62,81.93
10/28/1973,28.86,22.61,25.227,98.526,64.967,86.992
10/29/1973,28.41,21.23,24.541,99.007,67.629,88.025
10/30/1973,28.78,20.28,24.649,95.631,58.791,81.732
10/31/1973,29.91,19.86,24.201,93.389,53.894,80.588
11/1/1973,30.77,19.98,25.52,98.644,54.372,81.335
11/2/1973,29.39,20.3,24.876,94.804,56.001,78.645
11/3/1973,26.78,19.24,22.565,96.934,67.64,85.47
11/4/1973,27.28,19.43,23.09,99.375,67.495,85.337
11/5/1973,28.03,19.77,23.517,99.436,53.295,82.395
11/6/1973,21.78,17.97,20.147,93.51,71.819,80.754
11/7/1973,22.01,18.91,20.66,94.86,80.984,89.513
11/8/1973,28.25,21.14,24.457,95.366,76.906,88.441
11/9/1973,28.83,21.46,25.076,97.921,75.075,89.014
11/10/1973,29.48,21.68,25.463,99.188,63.959,83.476
11/11/1973,29.15,21.14,24.785,99.555,73.124,88.79
11/12/1973,29.71,19.5,24.293,96.735,59.294,79.965
11/13/1973,28.42,17.52,22.731,94.547,52.725,78.046
11/14/1973,26.96,18.79,22.619,99.189,57.459,81.464
11/15/1973,29.89,19.44,24.612,96.301,56.834,81.189
11/16/1973,28.32,21.21,23.879,98.166,75.088,90.997
11/17/1973,23.66,19.98,21.984,96.261,72.366,85.15
11/18/1973,25.17,20.53,22.201,100.049,77.493,87.988
11/19/1973,25.78,19.26,22.338,99.929,69.89,88.751
11/20/1973,27.38,17.84,22.532,96.672,60.774,85.499
11/21/1973,28.18,18.31,22.669,100.063,60.877,83.432
11/22/1973,27.35,18.7,22.615,97.592,55.282,83.195
11/23/1973,27.51,20.56,23.261,94.708,54.481,79.775
11/24/1973,27.74,17.86,23.445,97.391,55.831,76.458
11/25/1973,27.13,16.45,21.549,98.805,55.964,81.388
11/26/1973,26.27,17.6,21.82,99.312,55.437,81.847
11/27/1973,25.89,15.08,20.334,99.944,57.677,82.431
11/28/1973,25.99,15.04,20.24,99.88,50.428,80.46
11/29/1973,25.11,15.49,19.877,97.787,53.443,80.195
11/30/1973,25.92,15.66,19.972,98.926,51.228,79.778
12/1/1973,25.36,15.55,19.866,99.497,53.335,82.974
12/2/1973,24.82,14.21,19.478,97.673,52.481,81.322
12/3/1973,25.66,14.89,19.392,96.08,52.09,79.981
12/4/1973,26.4,14.95,19.427,94.308,46.803,79.727
12/5/1973,26.13,13.78,18.943,90.016,41.541,72.672
12/6/1973,25.48,13.8,18.922,96.932,43.087,74.897
12/7/1973,26.49,14.9,20.942,98.813,50.916,79.345
12/8/1973,24.44,18.81,21.36,95.111,68.415,86.484
12/9/1973,19.24,16.59,18.225,96.537,90.291,93.705
12/10/1973,24.15,14.99,19.369,100.069,60.501,82.572
12/11/1973,24.64,14.28,18.882,99.235,54.893,82.075
12/12/1973,24.15,13.75,17.88,99.364,53.44,80.807
12/13/1973,24.58,13.59,17.927,95.17,56.33,81.911
12/14/1973,24.55,12.63,17.407,95.788,53.199,80.727
12/15/1973,23.89,12.38,17.545,98.052,51.356,78.975
12/16/1973,23.57,13.21,18.128,99.942,59.407,83.239
12/17/1973,23.45,12.86,17.259,100.073,62.223,88.448
12/18/1973,23.95,12.21,16.957,99.747,60.591,87.626
12/19/1973,22.87,12.42,17.065,94.246,49.831,77.911
12/20/1973,22.7,11.35,16.049,95.955,50.347,79.568
12/21/1973,22.73,11.3,16.107,97.666,53.634,81.34
12/22/1973,23.82,11.99,16.832,99.364,54.018,84.322
12/23/1973,23.58,12.33,17.276,99.678,53.468,82.249
12/24/1973,23.96,11.9,16.248,98.387,52.771,82.713
12/25/1973,23.22,10.72,16.235,95.36,46.529,78.046
12/26/1973,23.87,11.13,16.815,100.069,52.782,80.644
12/27/1973,23.19,11.42,17.526,99.738,56,81.996
12/28/1973,23.24,14.66,18.762,92.05,53.87,76.428
12/29/1973,23.57,13.44,18.058,90.868,47.704,73.908
12/30/1973,23.15,13.42,18.049,95.978,45.58,72.475
12/31/1973,23.07,14.36,18.904,93.295,52.282,76.707
1/1/1974,23.61,14.81,18.676,99.944,58.657,80.163
1/2/1974,23.89,13.63,18.683,100.008,58.762,83.584
1/3/1974,24.53,11.54,17.923,97.231,48.596,78.993
1/4/1974,24.67,13.24,17.72,95.41,47.502,76.548
1/5/1974,24.32,12.45,18.133,98.505,46.867,74.887
1/6/1974,24.16,11.96,17.461,99.216,48.943,78.095
1/7/1974,24.61,11.25,17.79,100.068,51.085,79.501
1/8/1974,24.19,13.8,17.44,98.729,51.207,82.817
1/9/1974,24.34,13.07,17.977,93.913,44.712,76.275
1/10/1974,23.29,10.39,17.185,100.064,43.97,76.026
1/11/1974,23.28,10.26,15.883,99.131,37.942,75.947
1/12/1974,23.23,11.47,16.902,98.621,37.361,71.97
1/13/1974,23.98,11.72,16.743,97.86,43.907,75.041
1/14/1974,24.31,12.11,18.444,99.087,46.265,73.984
1/15/1974,22.09,14.36,17.565,98.403,54.964,83.66
1/16/1974,20.55,9.61,14.51,95.642,47.832,81.006
1/17/1974,21.8,9.82,14.558,97.212,44.389,76.581
1/18/1974,22.28,9.56,15.596,97.402,40.812,73.686
1/19/1974,21.72,10.7,14.953,94.903,40.181,74.398
1/20/1974,22.61,10.24,15.946,93.633,41.855,73.346
1/21/1974,23.39,11.5,16.37,96.873,45.92,77.743
1/22/1974,25.22,13.72,18.26,93.554,47.682,76.407
1/23/1974,25.81,12.18,18.243,89.715,42.658,73.384
1/24/1974,24.17,11.56,17.935,92.709,41.304,69.252
1/25/1974,24.26,11.56,17.596,93.829,36.283,68.165
1/26/1974,25.37,13.09,18.59,95.841,42.915,73.132
1/27/1974,25.12,13.92,19.695,94.192,46.273,71.07
1/28/1974,25.54,14.61,19.418,96.33,44.984,75.155
1/29/1974,26.26,15.51,19.705,91.522,41.06,70.746
1/30/1974,25.36,13.51,18.906,89.595,30.542,65.558
1/31/1974,25.71,12.14,19.449,89.417,27.842,58.965
2/1/1974,24.48,11.96,17.794,90.899,27.634,59.208
2/2/1974,24.21,13.75,18.135,92.095,34.746,65.988
2/3/1974,26.18,16.4,20.519,98.442,35.713,70.757
2/4/1974,28.54,15.38,21.675,98.629,40.785,70.485
2/5/1974,24.17,10.62,17.814,82.318,25.682,54.77
2/6/1974,24.14,9.92,16.894,82.701,23.297,52.214
2/7/1974,22.83,9.6,15.195,76.305,25.195,51.802
2/8/1974,23.78,9.81,16.435,76.394,26.883,54.329
2/9/1974,24.14,9.5,16.668,69.953,26.326,48.583
2/10/1974,22.98,8.16,14.916,78.269,23.949,48.327
2/11/1974,24.41,8.82,16.185,80.823,25.004,57.267
2/12/1974,26.66,11.66,18.865,88.531,33.659,62.418
2/13/1974,27.3,13.53,20.23,89.7,38.495,66.712
2/14/1974,27.49,15.5,20.961,87.318,38.701,64.349
2/15/1974,27.46,13.57,20.77,83.734,34.954,58.744
2/16/1974,27.67,13.47,19.585,84.674,25.804,58.242
2/17/1974,28.54,14.15,20.975,82.756,30.623,59.681
2/18/1974,29.33,16.51,22.651,87.933,30.638,59.267
2/19/1974,29.81,16.64,22.941,87.512,30.021,58.913
2/20/1974,30.14,13.93,21.495,87.572,25.194,59.93
2/21/1974,29.52,15.63,21.78,90.389,32.174,62.79
2/22/1974,30.15,16.58,22.51,94.639,28.073,62.289
2/23/1974,32.85,18.02,23.78,93.202,25.743,63.338
2/24/1974,33.16,18.01,24.266,92.534,25.894,62.042
2/25/1974,31.19,16.3,23.361,89.57,22.068,56.224
2/26/1974,31.53,17.61,24.044,91.63,23.958,55.748
2/27/1974,31.49,17.44,24.275,90.746,24.855,57.732
2/28/1974,31.54,19.35,24.885,94.622,30.875,55.46
3/1/1974,30.41,19.39,24.663,98.943,43.764,76.118
3/2/1974,31.44,17.63,24.321,94.624,28.312,66.234
3/3/1974,31.59,18.7,25.676,97.208,28.941,61.084
3/4/1974,31.68,22.45,26.065,96.049,35.046,67.578
3/5/1974,33.35,23.29,27.536,98.528,30.125,69.645
3/6/1974,32.56,20.18,26.253,99.374,30.616,67.74
3/7/1974,32.74,20.35,25.964,100.031,27.01,64.583
3/8/1974,34.86,21.64,27.305,96.67,31.908,65.475
3/9/1974,35.68,21.73,27.892,90.659,23.981,55.013
3/10/1974,34.48,19.82,26.676,75.526,21.338,48.916
3/11/1974,34.26,20.01,26.432,82.429,24.113,49.982
3/12/1974,35.17,20.19,26.877,87.336,19.429,52.252
3/13/1974,33.24,18.05,26.044,91.423,15.666,46.394
3/14/1974,34.07,18.42,26.26,90.012,15.22,49.448
3/15/1974,35.18,21.66,26.79,86.016,21.557,56.197
3/16/1974,35.39,21.41,27.16,90.273,17.943,52.437
3/17/1974,35.05,22.04,28.481,96.618,24.549,56.144
3/18/1974,33.29,20.13,26.773,94.644,19.49,51.982
3/19/1974,33.38,22.2,26.909,96.69,22.905,60.887
3/20/1974,32.71,18.08,24.409,96.843,38.377,75.573
3/21/1974,29.1,18.42,23.512,100.062,44.138,77.059
3/22/1974,29.2,18.46,24.119,100.062,46.213,74.291
3/23/1974,31.34,20.45,25.94,97.308,44.125,72.371
3/24/1974,28.42,20.35,23.401,98.154,63.147,84.037
3/25/1974,25.41,19,22.453,96.995,71.247,86.602
3/26/1974,24.91,18.72,21.1,98.02,74.972,88.872
3/27/1974,22.52,19.57,20.786,99.313,88.466,93.607
3/28/1974,27.2,19.98,22.513,99.801,70.874,89.084
3/29/1974,27.24,20.47,23.172,95.814,69.549,84.994
3/30/1974,25.38,19.57,22.033,98.208,77.008,89.024
3/31/1974,27.5,20.39,23.986,97.502,63.343,84.675
4/1/1974,28.63,22.49,24.83,97.988,69.59,86.146
4/2/1974,26.92,21.19,23.303,97.164,79.986,90.519
4/3/1974,25.53,21.67,23.17,98.346,86.468,93.671
4/4/1974,30.67,21.62,24.624,97.4,71.388,88.7
4/5/1974,31.9,22.59,26.767,95.393,66.718,84.13
4/6/1974,32.08,24.27,27.97,97.704,57.483,81.103
4/7/1974,32.17,23.35,27.369,97.402,61.485,81.355
4/8/1974,32.99,23.68,28.281,99.004,56.521,82.202
4/9/1974,32.68,22.9,26.395,96.118,56.792,82.035
4/10/1974,30.35,23.65,26.473,96.702,68.078,84.518
4/11/1974,32.03,20.19,25.477,95.57,55.786,79.174
4/12/1974,29.89,21.64,25.038,98.586,67.583,85.926
4/13/1974,28.66,20.51,24.44,98.043,77.437,88.839
4/14/1974,28.64,21.34,25.162,98.345,74.876,86.534
4/15/1974,31.2,24.34,27.529,96.598,59.283,80.286
4/16/1974,31.66,25.17,28.355,94.953,65.446,83.002
4/17/1974,29.15,26.01,27.162,92.624,73.344,85.009
4/18/1974,33.45,26.41,29.639,95.386,58.316,79.322
4/19/1974,33.73,27.1,30.071,93.459,65.834,79.696
4/20/1974,33.57,27.08,29.882,92.558,62.15,77.61
4/21/1974,33.36,26.63,29.663,94.934,60.43,79.772
4/22/1974,32.08,26.41,29.306,98.12,63.268,79.713
4/23/1974,34.33,26.34,29.858,95.939,55.686,78.106
4/24/1974,33.46,25.95,29.665,98.874,59.732,78.401
4/25/1974,32.43,25.78,29.876,96.475,62.255,78.197
4/26/1974,34.06,25.68,29.908,94.929,57.656,75.775
4/27/1974,33.05,25.02,29.36,96.26,59.606,74.981
4/28/1974,32.09,25.67,28.556,94.396,55.024,75.435
4/29/1974,32.83,25.09,28.195,92.904,62.163,77.212
4/30/1974,32.22,24.82,28.381,97.712,59.403,79.856
5/1/1974,32.06,22.63,28.58,94.357,52.97,76.977
5/2/1974,33.2,23.78,28.26,96.783,55.757,78.004
5/3/1974,32.22,25.37,28.596,93.153,64.803,80.622
5/4/1974,32.26,26.24,28.801,90.344,59.683,75.909
5/5/1974,34.08,26.84,29.529,92.493,54.7,77.083
5/6/1974,33.86,27.2,29.972,87.6,54.676,73.171
5/7/1974,34.8,27.89,30.786,85.999,54.282,71.777
5/8/1974,34.99,25.09,29.329,92.251,52.629,77.174
5/9/1974,30.02,22.09,26.247,94.144,68.262,82.756
5/10/1974,29.25,22.73,26.156,89.691,74.135,82.781
5/11/1974,30.63,24.69,27.364,94.55,72.748,83.947
5/12/1974,30.43,22.67,26.31,98.766,70.711,87.684
5/13/1974,30.09,24.43,26.368,96.318,71.076,86.375
5/14/1974,31.32,22.39,26.31,97.278,70.194,86.813
5/15/1974,31.6,23.65,27.564,96.878,71.038,85.357
5/16/1974,30.63,23.22,26.232,98.292,66.633,87.679
5/17/1974,32.78,23.17,27.063,96.781,63.67,84.072
5/18/1974,30.73,23.51,26.801,95.355,76.729,85.895
5/19/1974,31.73,23.69,27.6,98.528,70.473,85.2
5/20/1974,32.54,24.81,28.328,96.499,66.602,82.766
5/21/1974,32.59,23.72,28.959,96.703,60.951,79.342
5/22/1974,33.47,25.92,30.299,96.618,61.359,78.14
5/23/1974,34.09,25.97,30.185,95.025,52.638,74.395
5/24/1974,34.47,26.58,30.566,97.774,52.806,75.239
5/25/1974,34.67,27.08,30.703,97.489,56.111,76.611
5/26/1974,33.67,26.32,29.807,96.738,60.82,81.789
5/27/1974,30.82,25.05,27.999,94.095,72.722,84.364
5/28/1974,31.38,25.4,27.968,95.354,72.616,86.033
5/29/1974,30.9,24.34,27.898,95.241,66.636,82.905
5/30/1974,30.89,24.95,27.11,89.914,65.178,81.712
5/31/1974,27.4,24.28,25.18,97.881,80.626,91.207
6/1/1974,27.73,24.16,26.178,99.817,87.648,93.494
6/2/1974,33.47,28.01,30.52,95.914,65.376,82.509
6/3/1974,33.14,27.13,29.444,94.004,70.507,83.851
6/4/1974,29.64,24.75,27.466,94.322,79.215,86.93
6/5/1974,29.82,24.02,26.537,97.467,75.448,89.227
6/6/1974,29.09,23.54,26.37,99.243,77.509,90.094
6/7/1974,32.13,25.36,28.462,97.657,74.639,86.582
6/8/1974,33.2,24.68,29.307,97.321,64.631,81.946
6/9/1974,33.02,26.81,29.313,97.258,64.975,81.603
6/10/1974,32.44,26.78,29.429,95.664,63.997,83.239
6/11/1974,33.08,27.08,30.313,96.241,63.417,78.615
6/12/1974,32.65,26.49,29.28,94.539,71.4,83.629
6/13/1974,32.44,26.61,29,95.791,69.276,85.807
6/14/1974,31.5,26.69,28.799,98.583,71.909,86.802
